,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,netflix_title
3995,False,/nNVoQqLRgbjUNXGSsToql7hRfQI.jpg,"[10751, 16]",255718,en,Barbie: The Pearl Princess,"Barbie plays Lumina, a mermaid girl with the power to change the color of pearls. Cheerful and creative, Lumina finds herself working in a mermaid salon customizing fabulous hairstyles. And when Lumina has the chance to attend the royal ball, her friends adorn her with a gown fit for a princess. At the ball, villains try to seize power over the kingdom, and Lumina finds within herself an unexpected power that proves she is much more than a hair stylist.",23.557,/zA4csIbIKzPOd6DwN5rKxHkVCu6.jpg,2014-02-15,Barbie: The Pearl Princess,False,6.923,279,Barbie: The Princess & the Popstar
3996,False,/b4GZGBx90XXbkI8yr4Pq2uf2XyP.jpg,"[16, 10751, 878]",434757,en,Barbie Video Game Hero,"Get ready to power up! When Barbie magically gets pulled into her favorite video game, she is excited to see she's transformed into a fun roller-skating character. In the game, she meets Cutie, the lovable cloud-shaped friend, and Bella, the roller-skating princess. Together, they soon discover a mischievous emoji is trying to take control of the game. As they travel from level to level, Barbie must rely on her amazing gaming skills and out-of-the box thinking to save her team and beat the game!",13.687,/rWQPf9Q8CAHIpBP8SVLE3uaSmf4.jpg,2017-02-01,Barbie Video Game Hero,False,6.907,204,Barbie: Video Game Hero
3997,False,/iUDGuJ4sTEtZpzwElpPr22wWhSO.jpg,"[12, 35, 28, 10749]",248574,en,Barely Lethal,"A 16-year-old international assassin yearning for a ""normal"" adolescence fakes her own death and enrolls as a senior in a suburban high school. She quickly learns that being popular can be more painful than getting water-boarded.",11.524,/8emz9dKW8KKIqG8WcFG1lJbr2ub.jpg,2015-04-30,Barely Lethal,False,5.769,969,Barely Lethal
3998,False,,"[35, 10749]",242266,es,Barrio Universitario,"In the midst of the battle between a humble technical center and a powerful university for the award to build a robot to Chile, love arises.",1.674,/1Q1YSUdV7EEd6MY0aK1624YZLGa.jpg,2013-07-25,Barrio Universitario,False,4.6,24,Barrio Universitario
3999,False,,"[10749, 28]",46375,hi,Barsaat,"Badal (Bobby Deol) is a naive but intelligent young man who comes from a small village to the big city. He is introduced to city life by Damru (Harish Patel) who now calls himself Danny. When Badal attends college, he meets with pretty and percocious, Tina Oberoi (Twinkle Khanna), and after a few misunderstanding and misadventures...",3.355,/qsN7GlJnTewDZwtKcyPZDCd6JlF.jpg,1995-09-29,Barsaat,False,5.107,14,Barsaat
4000,False,/raJEDORx1KELMXmfSX4NEs5C0fr.jpg,[35],14013,en,BASEketball,"Two losers from Milwaukee, Coop and Remer, invent a new game playing basketball, using baseball rules. When the game becomes a huge success, they, along with a billionaire's help, form the Professional Baseketball League where everyone gets the same pay and no team can change cities. Theirs is the only team standing in the way of major rule changes that the owner of a rival team wants to institute.",12.721,/oKZdAUV9XSLp091f0GmtQEu0UZy.jpg,1998-07-28,BASEketball,False,6.093,484,BASEketball
4001,False,/7FRraud59N3s10bbf9bfYjvwx3v.jpg,"[53, 9648]",402,en,Basic Instinct,A violent police detective investigates a brutal murder that might involve a manipulative and seductive novelist.,26.027,/76Ts0yoHk8kVQj9MMnoMixhRWoh.jpg,1992-03-20,Basic Instinct,False,6.894,3317,Basic Instinct
4002,False,/A2qsQxsln9HJ7uRrsfSoQR6N71i.jpg,"[99, 35, 10402]",514729,en,Bathtubs Over Broadway,"When he started as a comedy writer for the Late Show with David Letterman, Steve Young had few interests and not many friends outside of his day job. But while gathering material for a segment on the show, Steve stumbled onto a few vintage record albums that would change his life forever.",3.137,/vj9yVfcCqmLvKii5Ei5oWPz2bZL.jpg,2018-04-21,Bathtubs Over Broadway,False,8.1,23,Bathtubs Over Broadway
4003,False,/xuvn9saG9QuI1BwZrp1aWRgNubI.jpg,"[35, 18, 10751]",60389,hi,बावर्ची,"Squabbling Sharma family has a dubious reputation of not having any cook last there for more than a few months. Word spreads out about this family to such an extent that no person wants to be employed as a cook in this household, ironically named Shanti Nivas. Then one day a young man named Raghu offers to work as a cook, and he is hired. Raghu quickly gets a grip on his job and on each of the family members, and soon the squabbles and arguments come to an end. And then the Sharmas find the family jewels and Raghu missing",2.299,/34zBSGpu8MnUlIF74PcWfrZZAG1.jpg,1972-04-07,Bawarchi,False,6.833,15,Bawarchi
4004,False,,"[28, 80]",579397,kn,Bazaar,"Kalki is an ardent follower of pigeon racing, which ultimately leads him to working for a mob boss who shares the same passion. Howevere, his dream of becoming a champion in the spot and his quest to win over the girl he loves wil eventually leave Kalki at a crossroads, and what happens next forms the crux of the story.",1.4,/gshScyFinv06sHxwDgMJVkiHh0a.jpg,2019-02-01,Bazaar,False,4.0,2,Bazaar
4005,False,/46rf6xy2A4c2g9rypiLrCAzgf6J.jpg,[99],339158,en,Be Here Now,"An inspiring feature documentary and love story, about the overnight sensation, actor and international sex symbol, Andy Whitfield, who put the same determination and dedication that he brought to his lead role in ""Spartacus"" into fighting life-threatening cancer.",6.138,/lOSmCfNnJOcM6BYnTB16OnJAhcP.jpg,2015-06-13,Be Here Now,False,8.063,64,Be Here Now
4006,False,/9m2T9o9j0nB4riQFT0HkY1hdrao.jpg,"[18, 35, 10749]",397517,en,Be Somebody,"Pop superstar Jordan Jaye (Matthew Espinosa) has a big dream he just wants to live like a regular teenager.  When he's chased down by some excited female fans, he finds a perfect hideout and a reluctant new friend from a small town, high-school art student, Emily Lowe (Sarah Jeffery, Descendants).  Despite being from different worlds, they soon discover they have way more in common than they ever imagined.  Over the course of several days, the two embark on an unexpected journey of friendship, first love and self-discovery -- proving that maybe opposites really do attract.",7.442,/KYATn1yL1MzXnOEOYScX3QcpEI.jpg,2016-06-10,Be Somebody,False,6.522,249,Be Somebody
4007,False,,[18],284086,ru,Золотой клюв,Directed by Yevgeni Chervyakov.,0.6,/n2yHAUO4OsBFqVSoIe3jFxGnCDH.jpg,1929-01-02,Golden Beak,False,0.0,0,Beak & Brain: Genius Birds From Down Under
4008,False,/5CVbU1Bw8Vd302SkojmLDTyFFB3.jpg,"[35, 10751, 12]",1281,en,Bean,"Childlike Englishman, Mr. Bean, is an incompetent watchman at the Royal National Gallery. After the museum's board of directors' attempt to have him fired is blocked by the chairman, who has taken a liking to Bean, they send him to Los Angeles to act as their ambassador for the unveiling of a historic painting to humiliate him. Fooled, Mr. Bean must now successfully unveil the painting or risk his and a hapless Los Angeles curator's termination.",14.908,/IwrDPrB4d2DMcpnGkvan46yINL.jpg,1997-07-03,Bean,False,6.455,2153,Bean: The Ultimate Disaster Movie
4009,False,/tXUIrYwRAM4TD4V9ffpWyHCg9Xb.jpg,[99],448332,en,Beary Tales,"Two orphaned bear cubs would’ve been destined to starve – if a man had not adopted them. The film shows the twins’ life with their new ""mother"", from their first steps to becoming cheeky teenagers.",0.6,/2o16DQjq0gOAzzfGNNTqovWMywq.jpg,2013-01-01,Beary Tales,False,0.0,0,Beary Tales
4010,False,/myc2N1GjIKLTjSbIzmI0KEXdaPB.jpg,"[16, 35]",3179,en,Beavis and Butt-Head Do America,"Slacker duo Beavis and Butt-Head wake to discover their TV has been stolen. Their search for a new one takes them on a clueless adventure across America, during which they manage to accidentally become America's most wanted.",10.963,/wEB1GPT7mQcTNuYT73s72ljjbMF.jpg,1996-12-15,Beavis and Butt-Head Do America,False,6.627,573,Beavis and Butt-head Do America
4011,False,/j8zu86NqJSr7QhatgJT8vJzxpnz.jpg,"[16, 35, 10751]",36616,en,Bebe's Kids,"When Robin meets the lovely Jamika he thinks he's in heaven. But when he meets her friend Bebe's children, whom she is looking after, he knows he's in hell. Bebe's kids are the most obnoxious, irritating  kids he has ever met. Written by Brian W Martz",6.15,/uuUHtdsxLqr79QlCCnJNwPkOTTB.jpg,1992-07-31,Bebe's Kids,False,5.843,51,Bebe's Kids
4012,False,/n6XJZ51U45xmLweP50cLW7E8xB2.jpg,"[35, 18]",546408,id,Gara-Gara Bola,"After losing a World Cup bet, two hapless buddies must use their wits to pay off their debt to a big Jakarta bookie.",0.691,/8QxT5ErFGs5DlS2wg7gkSoPu5gQ.jpg,2008-08-13,Because of Soccer,False,5.0,2,Because of Soccer
4013,False,/dkEPLbM6FkATR0J7dZtZaVipPRC.jpg,"[10749, 35]",445841,ar,عشان خارجين,"Ramzy is a playboy whose boss tries to wed to his daughter, Laila. When Ramzy and Laila meet, a man they don't know leaves them a bag full of money which sends the real owner of the bag after them.",0.899,/8yxaHogHJzkNOZocSA3EB9ro3VR.jpg,2016-09-08,Because We're Going Out,False,3.222,9,Because We're Heading Out
4014,False,/mc3WEBQW13kWX8sMqRk3mXFIXXS.jpg,"[10749, 18]",2977,en,Becoming Jane,A biographical portrait of a pre-fame Jane Austen and her romance with a young Irishman.,11.305,/yHA6JEn57MBGp2yGFgYyopJvk2O.jpg,2007-03-02,Becoming Jane,False,7.327,1062,Becoming Jane
4015,False,/1STpoknpEUiyory94WxGIhQHPIp.jpg,"[14, 35, 10751, 10749]",10202,en,Bedtime Stories,Skeeter Bronson is a down-on-his-luck guy who's always telling bedtime stories to his niece and nephew. But his life is turned upside down when the fantastical stories he makes up for entertainment inexplicably turn into reality. Can a bewildered Skeeter manage his own unruly fantasies now that the outrageous characters and situations from his mind have morphed into actual people and events?,18.512,/d0w4anZCzZX74deeQ3PE1byyg97.jpg,2008-12-24,Bedtime Stories,False,6.121,2568,Bedtime Stories
4016,False,/mGBmiWmi7JqeTWnrPicRbkXcsuO.jpg,[99],410718,en,Before the Flood,"A look at how climate change affects our environment and what society can do to prevent the demise of endangered species, ecosystems, and native communities across the planet.",8.944,/2fFTLaLbm8Ak7JBSYQ8Mb3jcFx9.jpg,2016-10-21,Before the Flood,False,7.702,720,Before the Flood
4017,False,,[99],418685,en,Behind 'The Cove',"Negative media coverage on the never-ending whaling issue prompted first-time documentary filmmaker Keiko Yagi to find out more about the topic. With no budget, limited experience in filmmaking, no fluency in English, but armed with a video camera and a strong desire to find out about the truth of the matter on whaling, Yagi started her research.",0.6,/fGFibxOZu6qF5Kg1aHdfetsTGSd.jpg,2015-12-01,Behind 'The Cove',False,4.8,9,"Behind ""The Cove"": The Quiet Japanese Speak Out"
4018,False,/9Xpp0qbnQAdMoxnsn8li5X0lFXb.jpg,[99],457372,en,Behind the Curtain: Todrick Hall,"Known for his campy, totally funky music videos, Todrick Hall—a vibrant, lovable, and fabulously gay artist bursting with creative energy—takes you behind the scenes as he launches his most ambitious project to date: the original stage musical ""Straight Outta Oz.""",1.37,/zJBtqS0Ukpsz2FTqmWzmfdEPHcd.jpg,2017-07-11,Behind the Curtain: Todrick Hall,False,6.9,13,Behind the Curtain: Todrick Hall
4019,False,,"[53, 10749]",407547,hi,Beiimaan Love,A  young and ambitious woman's life suddenly comes crashing down when she is betrayed in love. Determined to get revenge she reinvents herself as a successful businesswoman.,1.444,/umMCtfuxCDtJMlrizf6rtnWrYSu.jpg,2016-08-05,Beiimaan Love,False,2.7,7,Beiimaan Love
4020,False,/xcliyb5prrnhbpMLOENe8MSE9mo.jpg,[99],358922,en,Being AP,"Undoubtedly one of Britain's greatest ever sportsmen, the story of AP McCoy's final season is a fascinating mix of sacrifice, doubt, decisions, triumphs and failures, injury and ultimately, finding a way to leave the stage. With unprecedented access to a top athlete, the film tracks all the elements that make up McCoy's life.",1.4,/tnmPl3GhjwU5h7lAPxNlQc0VkrG.jpg,2015-09-10,Being AP,False,5.8,12,Being AP
